Iteration,URL,Time of First Packet,Load Time,TCP Throughput,DNS Avg Latency,DNS Std Dev,DNS 25th,DNS Median,DNS 75th,TCP Conn Avg Time,TCP Conn Std Dev,TCP Conn 25th,TCP Conn Median,TCP Conn 75th,RTT Avg,RTT Std Dev,RTT 25th,RTT Median,RTT 75th,Retransmissions,PCAP File
174,https://www.amazon.in,1740489559.197998,1.608,948139.9253731343,0.0476941936894467,0.021112474807190064,0.034885406494140625,0.038994550704956055,0.053292810916900635,0.06240929663181305,0.08448839120350787,0.005983471870422363,0.007382869720458984,0.09505796432495117,0.01851662580645161,0.054489251186015275,7e-06,1.9e-05,7.3e-05,249,DATA/Amazon/174_Amazon_20250225_184918.pcap
175,https://www.google.com,1740489579.959128,3.285,411936.6818873668,0.03656224523271833,0.010738112207866631,0.032887816429138184,0.03534293174743652,0.03672754764556885,0.011325086866106306,0.022492269290580992,0.004165947437286377,0.005118608474731445,0.005451321601867676,0.006437931785195935,0.033116818799936956,7e-06,2.4e-05,0.003735,255,DATA/Google/175_Google_20250225_184939.pcap
175,https://openai.com,1740489600.212307,0.961,557658.6888657649,0.038113550706343216,0.0041373764905622435,0.035277605056762695,0.03625988960266113,0.041265010833740234,0.038324322019304545,0.0287098484924328,0.006040096282958984,0.05564713478088379,0.06197953224182129,0.015289530303030305,0.03901540020121802,6e-06,2.05e-05,0.00571975,102,DATA/OpenAI/175_OpenAI_20250225_184959.pcap
175,https://www.youtube.com,1740489612.661485,4.479,252390.9354766689,0.05315831380012708,0.035797424772698934,0.035077571868896484,0.03628110885620117,0.04799246788024902,0.04609582537696475,0.0828569535675252,0.005285978317260742,0.008651018142700195,0.03816390037536621,0.011142501366120217,0.03743406507062447,1e-05,3.8e-05,0.005525749999999999,333,DATA/Youtube/175_Youtube_20250225_185012.pcap
175,https://www.wikipedia.org,1740489634.459432,1.348,109206.97329376853,0.04432723738930442,0.024043103625706143,0.031676411628723145,0.033493995666503906,0.037132978439331055,0.07112582524617513,0.03052644206522723,0.07035118341445923,0.08154141902923584,0.08963513374328613,0.04061425471698114,0.07647601352354859,2.65e-05,0.000115,0.07435425000000001,60,DATA/Wikipedia/175_Wikipedia_20250225_185033.pcap
175,https://www.amazon.in,1740489644.109672,6.078,37867.71964461994,0.04160035174825917,0.012589102969447867,0.034479498863220215,0.03727602958679199,0.04100441932678223,0.027968788146972658,0.051666582158921004,0.004782497882843018,0.004940509796142578,0.0064601898193359375,0.04398070776255708,0.0754096716236683,1.8e-05,0.003905,0.054557,138,DATA/Amazon/175_Amazon_20250225_185043.pcap
176,https://www.google.com,1740489660.310163,2.706,470382.1138211382,0.03984746762684414,0.010342167805301422,0.034636616706848145,0.03776395320892334,0.04174947738647461,0.013087254304152269,0.017318738167709333,0.004664182662963867,0.00523686408996582,0.015305042266845703,0.008910546925566342,0.03841584574170386,8e-06,3e-05,0.00441375,231,DATA/Google/176_Google_20250225_185059.pcap
176,https://openai.com,1740489679.248999,0.586,796517.0648464165,0.05402015237247243,0.01591881155479489,0.04258894920349121,0.05162382125854492,0.06071782112121582,0.03739959853036063,0.02365041517471844,0.014044046401977539,0.045989036560058594,0.057188987731933594,0.01512351951951952,0.046037088298983654,5e-06,1.5e-05,0.000226,115,DATA/OpenAI/176_OpenAI_20250225_185118.pcap
176,https://www.youtube.com,1740489691.257498,6.018,179805.58325024927,0.05114126723745595,0.020973632125070404,0.03611677885055542,0.04222404956817627,0.05486905574798584,0.030284036289561878,0.0469363948616588,0.005402982234954834,0.009507894515991211,0.027314066886901855,0.012536583911234396,0.03924364246952933,8e-06,3.5e-05,0.005344,348,DATA/Youtube/176_Youtube_20250225_185130.pcap
176,https://www.wikipedia.org,1740489714.085378,1.428,106515.40616246499,0.051010773732112005,0.02566030891733692,0.036199092864990234,0.03728795051574707,0.04706907272338867,0.07346077760060628,0.03174417465607876,0.07600939273834229,0.08489155769348145,0.09239417314529419,0.034607028846153846,0.0602878381483773,2.6e-05,6.2e-05,0.07488175,62,DATA/Wikipedia/176_Wikipedia_20250225_185153.pcap
176,https://www.amazon.in,1740489723.59451,1.774,898673.05524239,0.05835185981378323,0.02708932901289193,0.03832197189331055,0.044950008392333984,0.06664395332336426,0.10079173037880346,0.10658568383003915,0.007038474082946777,0.03615403175354004,0.17613041400909424,0.022798023541453428,0.06044379745387694,6e-06,1.7e-05,7.6e-05,327,DATA/Amazon/176_Amazon_20250225_185203.pcap
177,https://www.google.com,1740489745.229597,2.506,536400.6384676776,0.05573341581556532,0.024562235931255536,0.04031318426132202,0.04357147216796875,0.060149192810058594,0.011082777610191932,0.015901924366674387,0.004762172698974609,0.0053539276123046875,0.008361101150512695,0.004551229102167183,0.01960037120265526,8e-06,2.4e-05,0.0012460000000000001,250,DATA/Google/177_Google_20250225_185224.pcap
177,https://openai.com,1740489764.401823,1.011,520764.58951533143,0.039419997822154655,0.014650895751215826,0.03213155269622803,0.03435492515563965,0.03765547275543213,0.05152555874415806,0.04050917362954096,0.0071430206298828125,0.06168007850646973,0.08755993843078613,0.01971057586206897,0.04594014564036599,9e-06,3.2500000000000004e-05,0.00694025,100,DATA/OpenAI/177_OpenAI_20250225_185243.pcap
177,https://www.youtube.com,1740489777.260685,5.612,184328.04704205273,0.06291074222988552,0.05018738925677158,0.03615117073059082,0.04033398628234863,0.06795787811279297,0.05665923158327738,0.06471949985108172,0.006095528602600098,0.018158435821533203,0.08053982257843018,0.015811605890603087,0.044997055781543865,8e-06,3.6e-05,0.004673,368,DATA/Youtube/177_Youtube_20250225_185256.pcap
177,https://www.wikipedia.org,1740489799.962366,1.427,106162.5788367204,0.05238778774554913,0.027617983559890622,0.03380990028381348,0.03887200355529785,0.051332950592041016,0.07371040185292561,0.03321867431235528,0.07097768783569336,0.08195233345031738,0.09851831197738647,0.038447680672268905,0.06873619641055552,2.45e-05,6.5e-05,0.0744625,60,DATA/Wikipedia/177_Wikipedia_20250225_185319.pcap
177,https://www.amazon.in,1740489810.077396,6.689,236116.45985947078,0.04739651014638502,0.02009065933572822,0.036487460136413574,0.03831005096435547,0.046672940254211426,0.07785738706588745,0.08233779292242523,0.005453765392303467,0.03457808494567871,0.1704915165901184,0.0290163909512761,0.0656192450187955,7e-06,2.6e-05,0.005392,328,DATA/Amazon/177_Amazon_20250225_185329.pcap
178,https://www.google.com,1740489836.312529,2.577,526074.1171905317,0.05919816213495591,0.026530333377000608,0.03706163167953491,0.05729401111602783,0.07426613569259644,0.03722761472066243,0.045196872073600715,0.004864096641540527,0.013962984085083008,0.057515621185302734,0.010562549853372434,0.0552484110583317,6e-06,2.3500000000000002e-05,0.00226225,239,DATA/Google/178_Google_20250225_185355.pcap
178,https://openai.com,1740489855.451884,0.963,559940.8099688473,0.04352602091702548,0.014334545335714618,0.034195542335510254,0.03551292419433594,0.05270552635192871,0.04142587525503976,0.029607087456779813,0.009403467178344727,0.04847908020019531,0.07089853286743164,0.012913623999999999,0.037079250038729535,6e-06,1.5e-05,0.0005059999999999999,107,DATA/OpenAI/178_OpenAI_20250225_185414.pcap
178,https://www.youtube.com,1740489867.815885,4.877,218006.56141070332,0.05634893373001453,0.02255874141311484,0.03847002983093262,0.05487489700317383,0.06745016574859619,0.1641790328487273,0.1697154971229825,0.0056760311126708984,0.03793191909790039,0.35606658458709717,0.02984039193083573,0.0860058000842651,1.1e-05,4.75e-05,0.008598999999999999,433,DATA/Youtube/178_Youtube_20250225_185427.pcap
178,https://www.wikipedia.org,1740489889.717286,1.335,114527.34082397004,0.048184619230382586,0.021379046360556316,0.034204959869384766,0.03726983070373535,0.04780101776123047,0.0665132204691569,0.028737575551941688,0.07063806056976318,0.07602298259735107,0.08307749032974243,0.03639291666666667,0.06552640380724188,3.025e-05,0.0001005,0.073671,66,DATA/Wikipedia/178_Wikipedia_20250225_185449.pcap
178,https://www.amazon.in,1740489899.621217,1.782,826070.1459034792,0.05523491533179032,0.025087391606435753,0.036324262619018555,0.04644298553466797,0.06984150409698486,0.05673694610595703,0.07896305346778368,0.006286025047302246,0.012202978134155273,0.07269656658172607,0.01168246593673966,0.041478037253052706,1e-05,2.8e-05,9.125e-05,264,DATA/Amazon/178_Amazon_20250225_185458.pcap
179,https://www.google.com,1740489919.179736,2.632,513113.60182370816,0.053484126925468445,0.02131925034860624,0.03478723764419556,0.0398709774017334,0.07557404041290283,0.011671560151236398,0.01588241354979155,0.0043444037437438965,0.006170034408569336,0.010416150093078613,0.00688388787878788,0.031606831378620026,1.1e-05,3.1e-05,0.003561,233,DATA/Google/179_Google_20250225_185518.pcap
179,https://openai.com,1740489938.379972,0.99,547836.3636363636,0.037218992526714616,0.003926343417956418,0.03465700149536133,0.035971879959106445,0.04155397415161133,0.03679231234959194,0.026463642653371002,0.007637977600097656,0.05330300331115723,0.0585174560546875,0.014265825316455696,0.04268262839245579,7e-06,2.2e-05,0.0038510000000000003,109,DATA/OpenAI/179_OpenAI_20250225_185537.pcap
179,https://www.youtube.com,1740489951.713619,5.057,136548.5465691121,0.07654614552207616,0.057810523764516786,0.03630644083023071,0.043843984603881836,0.12279164791107178,0.029459090459914433,0.040301804007614815,0.0042760372161865234,0.009505987167358398,0.048056840896606445,0.013456843270868825,0.039024592190760474,1.15e-05,6e-05,0.0067075,326,DATA/Youtube/179_Youtube_20250225_185551.pcap
179,https://www.wikipedia.org,1740489971.648965,1.294,116283.61669242659,0.056691691279411316,0.02182331152350275,0.0382845401763916,0.04062652587890625,0.0721924901008606,0.0914285523550851,0.05975443058795647,0.07704496383666992,0.07789492607116699,0.09012007713317871,0.03974723148148148,0.07078860607766364,3e-05,7.6e-05,0.07782,64,DATA/Wikipedia/179_Wikipedia_20250225_185611.pcap
179,https://www.amazon.in,1740489981.442386,2.936,532266.689373297,0.05529540777206421,0.031057728529460975,0.03677314519882202,0.0448915958404541,0.06170308589935303,0.09790731800927056,0.09782377800325745,0.00819551944732666,0.05042898654937744,0.19215327501296997,0.029900662528216708,0.09798643537791385,6e-06,1.9e-05,0.00177325,451,DATA/Amazon/179_Amazon_20250225_185620.pcap
180,https://www.google.com,1740490003.76792,2.958,435013.86071670044,0.04815811770302909,0.01792128779615933,0.03520423173904419,0.03964948654174805,0.06670039892196655,0.025064451353890554,0.020898330532647127,0.005886971950531006,0.026917576789855957,0.034962236881256104,0.009219608823529412,0.03590776751926482,1e-05,3.2e-05,0.0012312500000000001,243,DATA/Google/180_Google_20250225_185643.pcap
180,https://openai.com,1740490023.654086,0.936,579700.8547008546,0.05199418067932129,0.03396047952015118,0.03201496601104736,0.03525996208190918,0.042381882667541504,0.037817035402570455,0.03054409341862995,0.006886005401611328,0.045333147048950195,0.05596804618835449,0.021191579310344825,0.05439323602721827,9e-06,3.3e-05,0.01107975,116,DATA/OpenAI/180_OpenAI_20250225_185703.pcap
180,https://www.youtube.com,1740490035.891426,5.993,178815.78508259635,0.06026902619530173,0.03388402492532009,0.03686201572418213,0.043223023414611816,0.08414429426193237,0.0885229993749548,0.10412710176229456,0.009482979774475098,0.03254890441894531,0.10430788993835449,0.02983945648854962,0.07028111696085158,1.9e-05,5e-05,0.013503000000000001,377,DATA/Youtube/180_Youtube_20250225_185715.pcap
180,https://www.wikipedia.org,1740490058.657839,1.634,94956.54834761322,0.05015733506944445,0.023669072008871563,0.032876014709472656,0.03508400917053223,0.07795190811157227,0.06156376429966518,0.03582918144167454,0.04324603080749512,0.08133196830749512,0.08324217796325684,0.03439817647058825,0.06542964158899739,2.2499999999999998e-05,5.9e-05,0.0778455,72,DATA/Wikipedia/180_Wikipedia_20250225_185738.pcap
180,https://www.amazon.in,1740490068.652697,1.649,945401.4554275319,0.0515951296178306,0.023398500532401,0.03550004959106445,0.04331493377685547,0.057327985763549805,0.09275274527700324,0.09223211462297773,0.009388566017150879,0.04527997970581055,0.18084406852722168,0.024343411700975082,0.0616174112561242,6e-06,1.8e-05,0.000811,299,DATA/Amazon/180_Amazon_20250225_185748.pcap
181,https://www.google.com,1740490088.991544,2.613,521887.48564867966,0.07134224308861627,0.03700184574437428,0.03771787881851196,0.06448101997375488,0.109203040599823,0.03836166063944499,0.037884936928794535,0.005160927772521973,0.024430036544799805,0.06668305397033691,0.009887430093209054,0.04055085146081617,1.4e-05,3.2e-05,0.0005865,248,DATA/Google/181_Google_20250225_185808.pcap
181,https://openai.com,1740490108.617696,0.255,1838203.9215686275,0.045181989669799805,0.013025660164965114,0.03731894493103027,0.038886070251464844,0.04626059532165527,0.039092847279139926,0.029511436325684287,0.007205963134765625,0.04807591438293457,0.06125950813293457,0.010628848214285716,0.03706073802770944,6e-06,1.6e-05,0.00019125,102,DATA/OpenAI/181_OpenAI_20250225_185827.pcap
181,https://www.youtube.com,1740490120.356443,5.516,196687.81725888324,0.06640531539916993,0.0391150028610179,0.03728008270263672,0.04793596267700195,0.08252501487731934,0.03483782031319358,0.03449649438536056,0.004994451999664307,0.008583545684814453,0.06193417310714722,0.011300403337969403,0.03475848564350193,9e-06,3.9e-05,0.005326,370,DATA/Youtube/181_Youtube_20250225_185839.pcap
181,https://www.wikipedia.org,1740490143.109556,1.728,85763.88888888889,0.04933224405561175,0.02498842461816385,0.0325394868850708,0.038426876068115234,0.058350443840026855,0.07726184527079265,0.03595949608491134,0.07644921541213989,0.08419263362884521,0.09235358238220215,0.035063557522123895,0.06536239451262234,2e-05,5.6e-05,0.075933,71,DATA/Wikipedia/181_Wikipedia_20250225_185902.pcap
181,https://www.amazon.in,1740490153.805772,2.055,729193.1873479318,0.07023623932239621,0.06631356938957204,0.034955620765686035,0.040914058685302734,0.05637049674987793,0.06583864548627068,0.08226833555944975,0.006836891174316406,0.009852886199951172,0.1685199737548828,0.02386750253164557,0.07202485653635768,7e-06,2.4e-05,0.00336225,306,DATA/Amazon/181_Amazon_20250225_185912.pcap
0,https://www.google.com,1741258272.29354,7.112,342138.92013498314,0.15973696822211855,0.10251719323922652,0.07148128747940063,0.13850605487823486,0.1942386031150818,0.12454393747690562,0.09580861043406526,0.0516660213470459,0.10656309127807617,0.14624595642089844,0.0354470116354234,0.09368098327300972,1.4e-05,4e-05,0.0309905,780,/home/networks-btp-1/BTP_PROJECT/test/Google/0_Google_20250306_162112.pcap
0,https://www.google.com,1741259183.950582,5.119,268735.1045126001,0.1952537737394634,0.10795837109780752,0.07535552978515625,0.20073604583740234,0.3034480810165405,0.1065938949584961,0.07166075867209773,0.03833305835723877,0.12692809104919434,0.14800405502319336,0.02854576943699732,0.08881141088783501,1.1e-05,3.2e-05,0.00015075,269,/home/networks-btp-1/BTP_PROJECT/test/Google/0_Google_20250306_163623.pcap
0,https://www.google.com,1741259283.355301,7.303,193978.63891551417,0.10040938854217529,0.05866929314615575,0.06030017137527466,0.08186995983123779,0.1095162034034729,0.09729425112406413,0.07135746553604717,0.03891301155090332,0.09886753559112549,0.11406755447387695,0.02413697842639594,0.08213184779058443,8e-06,2.2e-05,0.0001585,380,/home/networks-btp-1/BTP_PROJECT/test/Google/0_Google_20250306_163802.pcap
0,https://openai.com,1741259308.379714,0.654,799574.9235474006,0.052272677421569824,0.02106686093595014,0.03463888168334961,0.04019451141357422,0.06888258457183838,0.05393369992574056,0.06065734957788233,0.014491081237792969,0.03779888153076172,0.042344093322753906,0.01168344759206799,0.040554877988903455,8e-06,3.3e-05,0.000879,137,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/0_OpenAI_20250306_163827.pcap
0,https://www.youtube.com,1741259320.396431,8.864,346385.6046931408,0.11862910071084666,0.1796053987444729,0.03614306449890137,0.04477405548095703,0.11295557022094727,0.1587734351287017,0.14300937555008295,0.010200977325439453,0.15191102027893066,0.2783329486846924,0.031712192200557106,0.08797394723875178,1.4e-05,3.5499999999999996e-05,0.0046355,579,/home/networks-btp-1/BTP_PROJECT/test/Youtube/0_Youtube_20250306_163839.pcap
0,https://www.wikipedia.org,1741259360.638693,1.856,105439.11637931033,0.06840119361877442,0.044536172942787396,0.03811538219451904,0.0422520637512207,0.0851820707321167,0.11350864171981812,0.07596480673988192,0.07465404272079468,0.07923102378845215,0.1520712971687317,0.09421043918918919,0.1175917557287986,7.675e-05,0.0555925,0.21372225,96,/home/networks-btp-1/BTP_PROJECT/test/Wikipedia/0_Wikipedia_20250306_163920.pcap
0,https://www.google.com,1741259401.334928,2.831,478833.98092546803,0.07730040242595057,0.03429355957657691,0.040467023849487305,0.0760650634765625,0.10151052474975586,0.02831727663675944,0.025165580013981476,0.008090972900390625,0.016680002212524414,0.046111464500427246,0.00676337962962963,0.01766905951573813,7e-06,2.15e-05,0.000938,256,/home/networks-btp-1/BTP_PROJECT/test/Google/0_Google_20250306_164000.pcap
0,https://openai.com,1741259421.319252,0.988,477448.38056680164,0.04134293036027388,0.01490011475818515,0.03252458572387695,0.03651094436645508,0.04101395606994629,0.044645990644182475,0.030906218979159628,0.013468503952026367,0.044512033462524414,0.07712996006011963,0.007765390532544378,0.020168349891757628,7e-06,1.6e-05,0.00045975,101,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/0_OpenAI_20250306_164020.pcap
0,https://www.google.com,1741259747.49303,4.843,294899.44249432173,0.10221559493268123,0.09415201798545952,0.03752589225769043,0.04285287857055664,0.16208887100219727,0.10968579564775739,0.2505050798643771,0.007441997528076172,0.013647079467773438,0.040869951248168945,0.024560174757281554,0.3382532598660897,1e-05,3.2e-05,0.00015450000000000001,346,/home/networks-btp-1/BTP_PROJECT/test/Google/0_Google_20250306_164546.pcap
0,https://openai.com,1741259788.460455,0.829,646452.3522316044,0.037051157517866654,0.0057667668384157695,0.03251802921295166,0.03804492950439453,0.040128469467163086,0.03576282092503139,0.023470370673173754,0.01304638385772705,0.04288291931152344,0.05015552043914795,0.009098822535211265,0.023005039517206324,6e-06,1.5e-05,0.000419,106,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/0_OpenAI_20250306_164627.pcap
0,https://www.youtube.com,1741259802.332031,8.305,471612.28175797715,0.053972207416187634,0.05817707833798928,0.006506800651550293,0.03744184970855713,0.07274490594863892,0.08341161064479662,0.06390433581840933,0.01816403865814209,0.0791621208190918,0.13955342769622803,0.013044848380427292,0.04273029268138993,3.7e-05,7.8e-05,0.000785,397,/home/networks-btp-1/BTP_PROJECT/test/Youtube/0_Youtube_20250306_164641.pcap
0,https://www.wikipedia.org,1741259840.628768,1.729,83158.47310584152,0.04997803948142312,0.0283971649735813,0.035103678703308105,0.03624892234802246,0.0411529541015625,0.06662937005360921,0.02802425663819364,0.07678765058517456,0.07696151733398438,0.07954740524291992,0.02630460465116279,0.03719488547682863,1.225e-05,5.2000000000000004e-05,0.07682525,65,/home/networks-btp-1/BTP_PROJECT/test/Wikipedia/0_Wikipedia_20250306_164720.pcap
0,https://www.amazon.in,1741259850.312849,8.37,918526.6427718041,0.09867025388253702,0.06715407740919048,0.040520429611206055,0.06719446182250977,0.13447684049606323,0.15116790749809958,0.1330661612195923,0.02146470546722412,0.1688385009765625,0.23483425378799438,0.025825054616024395,0.12403727042154043,1e-05,3.1e-05,0.000101,977,/home/networks-btp-1/BTP_PROJECT/test/Amazon/0_Amazon_20250306_164729.pcap
1,https://www.google.com,1741259921.702115,2.559,540933.9585775693,0.057979067166646324,0.038232306638295126,0.034625351428985596,0.03765058517456055,0.061358630657196045,0.03542340596516927,0.06000002905807297,0.005746960639953613,0.010204792022705078,0.03642702102661133,0.0085267299270073,0.03257548959617814,6e-06,1.7e-05,7.85e-05,247,/home/networks-btp-1/BTP_PROJECT/test/Google/1_Google_20250306_164841.pcap
1,https://openai.com,1741259944.022748,0.859,603303.8416763679,0.03710904988375577,0.002624830145345526,0.03463852405548096,0.036830902099609375,0.03917539119720459,0.03235258374895368,0.0257837041953829,0.00592648983001709,0.040368080139160156,0.04620003700256348,0.014900016891891894,0.03559301641497397,8e-06,2.7499999999999998e-05,0.00808325,100,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/1_OpenAI_20250306_164903.pcap
182,https://www.google.com,1741260015.592499,19.228,77413.30351570625,0.09672168890635173,0.059567765174191295,0.04488164186477661,0.08518052101135254,0.11444169282913208,0.08565777890822467,0.10627651651918184,0.01976490020751953,0.06011700630187988,0.09771013259887695,0.012738683933274802,0.03832776408926978,7e-06,2.7e-05,0.00025,447,/home/networks-btp-1/BTP_PROJECT/test/Google/182_Google_20250306_165014.pcap
182,https://openai.com,1741260073.265291,2.572,181908.63141524105,0.03984647989273071,0.001935809326496645,0.03836721181869507,0.03987598419189453,0.041693687438964844,0.02218449115753174,0.03427198933511395,0.005729615688323975,0.006121993064880371,0.010260701179504395,0.005872284345047924,0.021956522723501695,4e-06,1.1e-05,3.6e-05,161,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/182_OpenAI_20250306_165112.pcap
182,https://www.youtube.com,1741260088.442767,11.897,90487.43380684206,0.05580294516778762,0.030984882913014985,0.03578603267669678,0.039662837982177734,0.06327307224273682,0.03730973743257068,0.035084742237665015,0.008605003356933594,0.016640901565551758,0.07776808738708496,0.009866805309734513,0.030716417702386842,4e-06,1.7e-05,0.002916,487,/home/networks-btp-1/BTP_PROJECT/test/Youtube/182_Youtube_20250306_165128.pcap
182,https://www.wikipedia.org,1741260121.963283,1.69,89891.12426035503,0.04853777885437012,0.02438697792052044,0.0334017276763916,0.03722250461578369,0.046519696712493896,0.06647499402364095,0.023152374924517133,0.07283920049667358,0.07543003559112549,0.07860881090164185,0.017420269005847953,0.03479802525364575,9e-06,1.7e-05,0.0040355,66,/home/networks-btp-1/BTP_PROJECT/test/Wikipedia/182_Wikipedia_20250306_165201.pcap
182,https://www.amazon.in,1741260133.420503,16.01,576667.270455965,0.05989246898227268,0.030109514228456053,0.03665494918823242,0.049226999282836914,0.07733416557312012,0.15155956745147706,0.2532299715746385,0.01969623565673828,0.04493606090545654,0.2156059741973877,0.011534496611642051,0.06013560739617138,6e-06,1.9e-05,4e-05,1266,/home/networks-btp-1/BTP_PROJECT/test/Amazon/182_Amazon_20250306_165212.pcap
183,https://www.google.com,1741260256.417164,3.505,411366.0485021398,0.05542763796719638,0.026001175107903937,0.03571176528930664,0.04227793216705322,0.07932275533676147,0.019061840497530423,0.02084304532441976,0.004498958587646484,0.009734153747558594,0.01738119125366211,0.004485770657672849,0.016050781624220484,4e-06,1.2499999999999999e-05,3.7e-05,304,/home/networks-btp-1/BTP_PROJECT/test/Google/183_Google_20250306_165415.pcap
183,https://openai.com,1741260285.503565,1.255,382154.5816733068,0.0807088745964898,0.04591564440468678,0.057578086853027344,0.06127595901489258,0.06750679016113281,0.05875400134495327,0.053522482530218615,0.026268482208251953,0.030744075775146484,0.07180750370025635,0.013091317669172932,0.043924002796596334,2.75e-06,6e-06,1.6e-05,129,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/183_OpenAI_20250306_165445.pcap
183,https://www.youtube.com,1741260301.000703,9.345,81637.88121990369,0.07105832264341157,0.06312951920343837,0.03804278373718262,0.042562007904052734,0.06449699401855469,0.09022068060361423,0.09064833118457472,0.016639113426208496,0.06783449649810791,0.1277296543121338,0.02133571855010661,0.06591764912410573,5e-06,1.55e-05,0.005926,643,/home/networks-btp-1/BTP_PROJECT/test/Youtube/183_Youtube_20250306_165500.pcap
183,https://www.wikipedia.org,1741260329.534115,1.479,94003.38066260987,0.05697321891784668,0.028776781761663584,0.03987884521484375,0.045630455017089844,0.05914187431335449,0.09899716377258301,0.016592967717408688,0.08257794380187988,0.10637998580932617,0.10878205299377441,0.026550656050955412,0.06270117565651957,6e-06,2.1e-05,5.4e-05,52,/home/networks-btp-1/BTP_PROJECT/test/Wikipedia/183_Wikipedia_20250306_165529.pcap
183,https://www.amazon.in,1741260339.850915,9.313,861652.6361000751,0.07871173109327044,0.0639262214128207,0.042218565940856934,0.048966407775878906,0.08540666103363037,0.1380338728427887,0.12053110710750417,0.02770519256591797,0.07753205299377441,0.25297844409942627,0.014907834335796526,0.06790796349173257,5e-06,2.4e-05,7.549999999999999e-05,1214,/home/networks-btp-1/BTP_PROJECT/test/Amazon/183_Amazon_20250306_165539.pcap
184,https://www.google.com,1741260447.272759,3.294,445485.7316332726,0.046477220275185326,0.013228271466908548,0.03578042984008789,0.03983592987060547,0.05758929252624512,0.03850469589233398,0.033401297624041225,0.010894536972045898,0.03188300132751465,0.05182647705078125,0.004259205501618123,0.020590013570455836,3e-06,8e-06,2.7e-05,394,/home/networks-btp-1/BTP_PROJECT/test/Google/184_Google_20250306_165726.pcap
184,https://openai.com,1741260475.233213,0.521,1058894.43378119,0.04345551133155823,0.012791597542795052,0.03610509634017944,0.0372694730758667,0.042843520641326904,0.021505662373134067,0.02130692585839064,0.007781863212585449,0.008202075958251953,0.025751948356628418,0.0048045623836126625,0.013847391704471208,4e-06,1e-05,3.1e-05,117,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/184_OpenAI_20250306_165754.pcap
184,https://www.youtube.com,1741260489.642902,8.382,126395.01312335959,0.0924374262491862,0.07055789483962166,0.0450136661529541,0.06186842918395996,0.10804414749145508,0.03991879026095072,0.03614961928707684,0.008909463882446289,0.030063986778259277,0.058558106422424316,0.009585628708133972,0.026277057337196905,5e-06,2.1e-05,0.002557,431,/home/networks-btp-1/BTP_PROJECT/test/Youtube/184_Youtube_20250306_165809.pcap
184,https://www.wikipedia.org,1741260519.559982,2.034,77226.15535889873,0.11753455075350674,0.08024401312498342,0.057929039001464844,0.08796906471252441,0.12919938564300537,0.17655758062998453,0.11893914958766606,0.10750186443328857,0.135564923286438,0.22450697422027588,0.057766492682926836,0.13980738979588223,3e-06,1.1e-05,0.001075,95,/home/networks-btp-1/BTP_PROJECT/test/Wikipedia/184_Wikipedia_20250306_165839.pcap
184,https://www.amazon.in,1741260531.171439,36.569,225684.95173507615,0.169069698878697,0.21895448420420263,0.06387251615524292,0.11222445964813232,0.16067266464233398,0.2348831272125244,0.16127182232923012,0.14140182733535767,0.2388625144958496,0.269575297832489,0.026017021460602176,0.10137613442288458,1.3e-05,3e-05,7.1e-05,1564,/home/networks-btp-1/BTP_PROJECT/test/Amazon/184_Amazon_20250306_165850.pcap
185,https://www.google.com,1741260668.18286,7.275,205611.68384879723,0.18223456541697183,0.09848931782507445,0.0952189564704895,0.18262159824371338,0.260262131690979,0.146743003059836,0.11296791872578019,0.040434837341308594,0.11830997467041016,0.24085402488708496,0.01844117517136329,0.05770845474991981,6e-06,1.8e-05,4.3e-05,362,/home/networks-btp-1/BTP_PROJECT/test/Google/185_Google_20250306_170107.pcap
185,https://openai.com,1741260700.584605,0.4,1211087.5,0.05184666315714518,0.0293902120641721,0.03514695167541504,0.03703808784484863,0.06591105461120605,0.02385446003505162,0.023139292974625133,0.005975008010864258,0.01522207260131836,0.029653549194335938,0.0033024210526315795,0.01241322196693882,4e-06,7e-06,2.2e-05,105,/home/networks-btp-1/BTP_PROJECT/test/OpenAI/185_OpenAI_20250306_170140.pcap
185,https://www.youtube.com,1741260713.81941,7.459,100049.60450462528,0.07839957527492357,0.05257643786265633,0.03823256492614746,0.053381919860839844,0.12174105644226074,0.11018889683943528,0.1269394734914231,0.00796961784362793,0.04351997375488281,0.17055755853652954,0.019965767573696145,0.06929668481986861,5e-06,1.75e-05,0.0060435,515,/home/networks-btp-1/BTP_PROJECT/test/Youtube/185_Youtube_20250306_170153.pcap
185,https://www.wikipedia.org,1741260739.157779,1.374,110448.32605531295,0.0542949914932251,0.019214637639080528,0.040467262268066406,0.050227999687194824,0.06312954425811768,0.07380131880442302,0.03195492448525785,0.07762593030929565,0.07886850833892822,0.09544098377227783,0.015749397660818714,0.032989099139043014,4e-06,1.6e-05,0.0001095,69,/home/networks-btp-1/BTP_PROJECT/test/Wikipedia/185_Wikipedia_20250306_170218.pcap
